gene_id	transcript_id	scaffold	start	end	strand	product	pfam_ids	merops_ids	busco_ids	matched_families	matched_keywords	matched_pfam	evidence_strength	default_confidence	contamination_flag	notes
FUS_015781	FUS_015781-T1	scaffold_123	10385	12211	-	hypothetical protein	PF00005|PF16326			ABC_transporter		PF00005	pfam_only	Low	no	ABC_transporter: Broad family — relevant for PAH efflux/tolerance. Report separately.
FUS_015854	FUS_015854-T1	scaffold_126	17229	18143	-	hypothetical protein	PF00106|PF13561			SDR		PF00106	pfam_only	Low	no	SDR: Very large superfamily — Pfam support required; keyword alone not meaningful
FUS_015857	FUS_015857-T1	scaffold_126	23603	25359	+	hypothetical protein	PF00083|PF07690			MFS_transporter		PF07690	pfam_only	Low	no	MFS_transporter: Report separately from catalytic enzymes
FUS_015862	FUS_015862-T1	scaffold_126	34628	36420	-	hypothetical protein	PF00067			CYP_general		PF00067	pfam_only	Medium	no	CYP_general: All CYPs share PF00067. Subfamily assignment requires FCPD. monooxygenase keyword kept intentionally — clean up at manual review stage.
FUS_015907	FUS_015907-T1	scaffold_128	23335	24771	+	hypothetical protein	PF07690			MFS_transporter		PF07690	pfam_only	Low	no	MFS_transporter: Report separately from catalytic enzymes
FUS_015938	FUS_015938-T1	scaffold_130	21340	23314	-	hypothetical protein	PF00732|PF05199			alcohol_oxidase		PF00732	pfam_only	Medium	no	alcohol_oxidase: Vergara-Fernandez 2019
FUS_015945	FUS_015945-T1	scaffold_131	5081	7848	+	hypothetical protein	PF01497|PF00005|PF01032			ABC_transporter		PF00005	pfam_only	Low	no	ABC_transporter: Broad family — relevant for PAH efflux/tolerance. Report separately.
FUS_016007	FUS_016007-T1	scaffold_135	8621	10723	-	hypothetical protein	PF00664|PF00005|PF03412	MER0002031		ABC_transporter		PF00005	pfam_only	Low	no	ABC_transporter: Broad family — relevant for PAH efflux/tolerance. Report separately.
FUS_016013	FUS_016013-T1	scaffold_135	17483	18496	+	hypothetical protein	PF00106|PF13561			SDR		PF00106	pfam_only	Low	no	SDR: Very large superfamily — Pfam support required; keyword alone not meaningful
FUS_016055	FUS_016055-T1	scaffold_137	11207	12439	+	hypothetical protein	PF23262|PF07690			MFS_transporter		PF07690	pfam_only	Low	no	MFS_transporter: Report separately from catalytic enzymes
FUS_016062	FUS_016062-T1	scaffold_137	18863	20131	-	hypothetical protein	PF07690			MFS_transporter		PF07690	pfam_only	Low	no	MFS_transporter: Report separately from catalytic enzymes
FUS_016069	FUS_016069-T1	scaffold_137	26618	27352	-	hypothetical protein	PF00106|PF08659|PF13561			SDR		PF00106	pfam_only	Low	no	SDR: Very large superfamily — Pfam support required; keyword alone not meaningful
FUS_016071	FUS_016071-T1	scaffold_137	28459	29334	-	hypothetical protein	PF00199			catalase		PF00199	pfam_only	Low	no	catalase: General stress response — expected in any fungal genome
FUS_016085	FUS_016085-T1	scaffold_139	5118	6960	+	hypothetical protein	PF00083|PF07690			MFS_transporter		PF07690	pfam_only	Low	no	MFS_transporter: Report separately from catalytic enzymes
FUS_016089	FUS_016089-T1	scaffold_139	15068	15807	-	Peroxiredoxin-1	PF10417|PF00578|PF08534			peroxiredoxin	peroxiredoxin	PF00578	keyword_plus_pfam	Low	no	
FUS_016118	FUS_016118-T1	scaffold_141	17844	21260	+	hypothetical protein	PF00501|PF01553|PF07690			MFS_transporter		PF07690	pfam_only	Low	no	MFS_transporter: Report separately from catalytic enzymes
FUS_016148	FUS_016148-T1	scaffold_142	18901	20969	+	hypothetical protein	PF08659|PF13561|PF00106|PF01370|PF02801|PF00109			SDR		PF00106	pfam_only	Low	no	SDR: Very large superfamily — Pfam support required; keyword alone not meaningful
FUS_016151	FUS_016151-T1	scaffold_142	24978	26264	+	hypothetical protein	PF13602|PF00107|PF08240			formaldehyde_dehydrogenase		PF00107	pfam_only	Medium	no	formaldehyde_dehydrogenase: Vergara-Fernandez 2019 — downstream of methanol oxidase
FUS_016174	FUS_016174-T1	scaffold_143	19662	21418	-	Flagellar P-ring protein 2	PF02119			bacterial_contamination_marker	flagellar		keyword_only	Low	YES	bacterial_contamination_marker: Likely Methylorubrum populi contamination — verify scaffold GC and taxonomy
FUS_016193	FUS_016193-T1	scaffold_144	23611	24534	+	hypothetical protein	PF00171			aldehyde_dehydrogenase		PF00171	pfam_only	Low	no	aldehyde_dehydrogenase: Large family — keyword match alone insufficient; require Pfam support for meaningful hits
FUS_016204	FUS_016204-T1	scaffold_145	22212	23732	+	hypothetical protein	PF00067			CYP_general		PF00067	pfam_only	Medium	no	CYP_general: All CYPs share PF00067. Subfamily assignment requires FCPD. monooxygenase keyword kept intentionally — clean up at manual review stage.
FUS_016215	FUS_016215-T1	scaffold_146	21386	23097	+	hypothetical protein	PF07690			MFS_transporter		PF07690	pfam_only	Low	no	MFS_transporter: Report separately from catalytic enzymes
FUS_016218	FUS_016218-T1	scaffold_147	45	1039	-	hypothetical protein	PF07690			MFS_transporter		PF07690	pfam_only	Low	no	MFS_transporter: Report separately from catalytic enzymes
FUS_016241	FUS_016241-T1	scaffold_148	2999	3918	-	hypothetical protein	PF00005			ABC_transporter		PF00005	pfam_only	Low	no	ABC_transporter: Broad family — relevant for PAH efflux/tolerance. Report separately.
FUS_016250	FUS_016250-T1	scaffold_148	21334	22436	+	hypothetical protein	PF00106|PF08659|PF13561			SDR		PF00106	pfam_only	Low	no	SDR: Very large superfamily — Pfam support required; keyword alone not meaningful
FUS_016264	FUS_016264-T1	scaffold_149	12663	13157	+	hypothetical protein	PF00255			glutathione_peroxidase		PF00255	pfam_only	Low	no	
FUS_016284	FUS_016284-T1	scaffold_150	4789	8766	+	hypothetical protein	PF00664|PF00005			ABC_transporter		PF00005	pfam_only	Low	no	ABC_transporter: Broad family — relevant for PAH efflux/tolerance. Report separately.
FUS_016289	FUS_016289-T1	scaffold_150	26406	27158	-	hypothetical protein	PF00106|PF08659|PF13561			SDR		PF00106	pfam_only	Low	no	SDR: Very large superfamily — Pfam support required; keyword alone not meaningful
FUS_016290	FUS_016290-T1	scaffold_150	27630	28424	-	hypothetical protein	PF00106|PF08659|PF13561			SDR		PF00106	pfam_only	Low	no	SDR: Very large superfamily — Pfam support required; keyword alone not meaningful
FUS_016303	FUS_016303-T1	scaffold_152	9151	11945	+	hypothetical protein	PF02653|PF00005			ABC_transporter		PF00005	pfam_only	Low	no	ABC_transporter: Broad family — relevant for PAH efflux/tolerance. Report separately.
FUS_016309	FUS_016309-T1	scaffold_152	19552	21626	-	hypothetical protein	PF01565|PF03358|PF02525			alcohol_oxidase		PF01565	pfam_only	Medium	no	alcohol_oxidase: Vergara-Fernandez 2019
FUS_016312	FUS_016312-T1	scaffold_152	23872	25565	-	hypothetical protein	PF00005|PF00528			ABC_transporter		PF00005	pfam_only	Low	no	ABC_transporter: Broad family — relevant for PAH efflux/tolerance. Report separately.
FUS_016345	FUS_016345-T1	scaffold_154	30151	30927	+	hypothetical protein	PF00005			ABC_transporter		PF00005	pfam_only	Low	no	ABC_transporter: Broad family — relevant for PAH efflux/tolerance. Report separately.
FUS_016397	FUS_016397-T1	scaffold_157	20077	21593	-	hypothetical protein	PF00083|PF07690			MFS_transporter		PF07690	pfam_only	Low	no	MFS_transporter: Report separately from catalytic enzymes
FUS_016399	FUS_016399-T1	scaffold_157	30324	30896	-	Laccase-like multicopper oxidase 1	PF07731			laccase_MCO	laccase|multicopper oxidase|copper oxidase	PF07731	keyword_plus_pfam	Medium	no	laccase_MCO: Upgrade to High if secretion signal present
FUS_016406	FUS_016406-T1	scaffold_159	2511	3269	-	hypothetical protein	PF13460|PF08659|PF00106|PF13561|PF01370			SDR		PF00106	pfam_only	Low	no	SDR: Very large superfamily — Pfam support required; keyword alone not meaningful
FUS_016408	FUS_016408-T1	scaffold_159	3726	5358	-	hypothetical protein	PF00106|PF01557|PF13561			SDR		PF00106	pfam_only	Low	no	SDR: Very large superfamily — Pfam support required; keyword alone not meaningful
FUS_016413	FUS_016413-T1	scaffold_159	13643	15217	+	hypothetical protein	PF07992|PF13450|PF00743|PF13738			FAD_monooxygenase|phenol_monooxygenase		PF00743	pfam_only	Medium	no	FAD_monooxygenase: Includes salicylate-1-monooxygenase | phenol_monooxygenase: Annotated in F. solani (San Martin-Davison 2024)
FUS_016431	FUS_016431-T1	scaffold_161	26	907	+	hypothetical protein	PF00005			ABC_transporter		PF00005	pfam_only	Low	no	ABC_transporter: Broad family — relevant for PAH efflux/tolerance. Report separately.
FUS_016433	FUS_016433-T1	scaffold_161	2174	3802	-	hypothetical protein	PF00005			ABC_transporter		PF00005	pfam_only	Low	no	ABC_transporter: Broad family — relevant for PAH efflux/tolerance. Report separately.
FUS_016458	FUS_016458-T1	scaffold_163	3896	5676	-	hypothetical protein	PF00083|PF07690			MFS_transporter		PF07690	pfam_only	Low	no	MFS_transporter: Report separately from catalytic enzymes
FUS_016461	FUS_016461-T1	scaffold_163	20644	21728	-	hypothetical protein	PF00775|PF04444			dioxygenase		PF00775	pfam_only	Low	YES	dioxygenase: HIGH contamination risk — check BLAST hit taxonomy and scaffold GC content
FUS_016465	FUS_016465-T1	scaffold_164	1348	2088	-	hypothetical protein	PF00106|PF08659|PF13561			SDR		PF00106	pfam_only	Low	no	SDR: Very large superfamily — Pfam support required; keyword alone not meaningful
FUS_016488	FUS_016488-T1	scaffold_165	16987	18726	+	hypothetical protein	PF07690			MFS_transporter		PF07690	pfam_only	Low	no	MFS_transporter: Report separately from catalytic enzymes
FUS_016514	FUS_016514-T1	scaffold_167	22140	23432	-	hypothetical protein	PF07690			MFS_transporter		PF07690	pfam_only	Low	no	MFS_transporter: Report separately from catalytic enzymes
FUS_016534	FUS_016534-T1	scaffold_169	1700	4084	+	hypothetical protein	PF00107|PF08240|PF00083|PF13602|PF07690			formaldehyde_dehydrogenase|MFS_transporter		PF00107|PF07690	pfam_only	Medium	no	formaldehyde_dehydrogenase: Vergara-Fernandez 2019 — downstream of methanol oxidase | MFS_transporter: Report separately from catalytic enzymes
FUS_016566	FUS_016566-T1	scaffold_170	18523	20149	+	hypothetical protein	PF00005|PF00528			ABC_transporter		PF00005	pfam_only	Low	no	ABC_transporter: Broad family — relevant for PAH efflux/tolerance. Report separately.
FUS_016574	FUS_016574-T1	scaffold_171	4107	6917	-	hypothetical protein	PF00664|PF00005			ABC_transporter		PF00005	pfam_only	Low	no	ABC_transporter: Broad family — relevant for PAH efflux/tolerance. Report separately.
FUS_016575	FUS_016575-T1	scaffold_171	6946	9075	-	hypothetical protein	PF00664|PF00005|PF03412	MER0002031		ABC_transporter		PF00005	pfam_only	Low	no	ABC_transporter: Broad family — relevant for PAH efflux/tolerance. Report separately.
FUS_016578	FUS_016578-T1	scaffold_171	11340	13179	-	hypothetical protein	PF00005|PF12848			ABC_transporter		PF00005	pfam_only	Low	no	ABC_transporter: Broad family — relevant for PAH efflux/tolerance. Report separately.
FUS_016609	FUS_016609-T1	scaffold_174	1075	1858	-	hypothetical protein	PF13409|PF00043|PF02798|PF14497|PF13417			GST		PF00043|PF02798	pfam_only	Medium	no	GST: Core conjugation/detoxification family
FUS_016635	FUS_016635-T1	scaffold_176	2512	4198	-	hypothetical protein	PF00107|PF08240			formaldehyde_dehydrogenase		PF00107	pfam_only	Medium	no	formaldehyde_dehydrogenase: Vergara-Fernandez 2019 — downstream of methanol oxidase
FUS_016636	FUS_016636-T1	scaffold_176	4898	6177	+	hypothetical protein	PF00171			aldehyde_dehydrogenase		PF00171	pfam_only	Low	no	aldehyde_dehydrogenase: Large family — keyword match alone insufficient; require Pfam support for meaningful hits
FUS_016641	FUS_016641-T1	scaffold_176	13244	15195	+	hypothetical protein	PF07690			MFS_transporter		PF07690	pfam_only	Low	no	MFS_transporter: Report separately from catalytic enzymes
FUS_016642	FUS_016642-T1	scaffold_176	15741	16932	-	hypothetical protein	PF13602|PF00107|PF08240			formaldehyde_dehydrogenase		PF00107	pfam_only	Medium	no	formaldehyde_dehydrogenase: Vergara-Fernandez 2019 — downstream of methanol oxidase
FUS_016682	FUS_016682-T1	scaffold_179	19327	20580	-	hypothetical protein	PF12832|PF07690			MFS_transporter		PF07690	pfam_only	Low	no	MFS_transporter: Report separately from catalytic enzymes
FUS_016716	FUS_016716-T1	scaffold_183	5519	6952	+	hypothetical protein	PF00171			aldehyde_dehydrogenase		PF00171	pfam_only	Low	no	aldehyde_dehydrogenase: Large family — keyword match alone insufficient; require Pfam support for meaningful hits
FUS_016718	FUS_016718-T1	scaffold_183	9021	12050	+	hypothetical protein	PF01565|PF02913|PF13183			alcohol_oxidase		PF01565	pfam_only	Medium	no	alcohol_oxidase: Vergara-Fernandez 2019
FUS_016719	FUS_016719-T1	scaffold_183	12109	12981	+	hypothetical protein	PF00106|PF23441|PF08659|PF13561			SDR		PF00106	pfam_only	Low	no	SDR: Very large superfamily — Pfam support required; keyword alone not meaningful
FUS_016723	FUS_016723-T1	scaffold_183	17705	18969	+	hypothetical protein	PF07690			MFS_transporter		PF07690	pfam_only	Low	no	MFS_transporter: Report separately from catalytic enzymes
FUS_016757	FUS_016757-T1	scaffold_186	5029	5793	-	hypothetical protein	PF00106|PF08659|PF13561			SDR		PF00106	pfam_only	Low	no	SDR: Very large superfamily — Pfam support required; keyword alone not meaningful
FUS_016786	FUS_016786-T1	scaffold_187	19095	19964	-	hypothetical protein	PF00005			ABC_transporter		PF00005	pfam_only	Low	no	ABC_transporter: Broad family — relevant for PAH efflux/tolerance. Report separately.
FUS_016819	FUS_016819-T1	scaffold_190	4292	5621	-	hypothetical protein	PF13602|PF00107|PF08240			formaldehyde_dehydrogenase		PF00107	pfam_only	Medium	no	formaldehyde_dehydrogenase: Vergara-Fernandez 2019 — downstream of methanol oxidase
FUS_016840	FUS_016840-T1	scaffold_191	17700	19154	+	hypothetical protein	PF01565|PF02913			alcohol_oxidase		PF01565	pfam_only	Medium	no	alcohol_oxidase: Vergara-Fernandez 2019
FUS_016844	FUS_016844-T1	scaffold_191	22384	23112	-	hypothetical protein	PF00106|PF01370|PF08659|PF13561			SDR		PF00106	pfam_only	Low	no	SDR: Very large superfamily — Pfam support required; keyword alone not meaningful
FUS_016892	FUS_016892-T1	scaffold_194	13371	17002	+	hypothetical protein	PF21973|PF01497|PF00005|PF01032			ABC_transporter		PF00005	pfam_only	Low	no	ABC_transporter: Broad family — relevant for PAH efflux/tolerance. Report separately.
FUS_016908	FUS_016908-T1	scaffold_195	12636	13808	+	hypothetical protein	PF00107|PF08240			formaldehyde_dehydrogenase		PF00107	pfam_only	Medium	no	formaldehyde_dehydrogenase: Vergara-Fernandez 2019 — downstream of methanol oxidase
FUS_016929	FUS_016929-T1	scaffold_196	15655	16137	-	hypothetical protein	PF00578|PF08534			peroxiredoxin		PF00578	pfam_only	Low	no	
FUS_016933	FUS_016933-T1	scaffold_196	21798	22397	+	hypothetical protein	PF02798|PF13417|PF00043|PF13409			GST		PF02798|PF00043	pfam_only	Medium	no	GST: Core conjugation/detoxification family
FUS_016940	FUS_016940-T1	scaffold_197	6603	9471	-	hypothetical protein	PF00664|PF00005|PF00291			ABC_transporter		PF00005	pfam_only	Low	no	ABC_transporter: Broad family — relevant for PAH efflux/tolerance. Report separately.
FUS_016952	FUS_016952-T1	scaffold_198	671	3156	-	hypothetical protein	PF12833|PF07690			MFS_transporter		PF07690	pfam_only	Low	no	MFS_transporter: Report separately from catalytic enzymes
FUS_016969	FUS_016969-T1	scaffold_199	5047	6249	-	hypothetical protein	PF07690			MFS_transporter		PF07690	pfam_only	Low	no	MFS_transporter: Report separately from catalytic enzymes
FUS_016980	FUS_016980-T1	scaffold_200	30	1214	+	hypothetical protein	PF13905|PF00578|PF08534			peroxiredoxin		PF00578	pfam_only	Low	no	
FUS_017000	FUS_017000-T1	scaffold_201	689	3431	+	hypothetical protein	PF13484|PF13409|PF08331|PF02798|PF13417			GST		PF02798	pfam_only	Medium	no	GST: Core conjugation/detoxification family
FUS_017055	FUS_017055-T1	scaffold_204	1378	2394	-	hypothetical protein	PF00107|PF16884|PF13602			formaldehyde_dehydrogenase		PF00107	pfam_only	Medium	no	formaldehyde_dehydrogenase: Vergara-Fernandez 2019 — downstream of methanol oxidase
FUS_017060	FUS_017060-T1	scaffold_204	5896	6888	+	hypothetical protein	PF13409|PF14497|PF00043|PF13410			GST		PF00043	pfam_only	Medium	no	GST: Core conjugation/detoxification family
FUS_017077	FUS_017077-T1	scaffold_205	802	1593	+	Enoyl-[acyl-carrier-protein] reductase [NADH] 2	PF00106|PF13561			SDR		PF00106	pfam_only	Low	no	SDR: Very large superfamily — Pfam support required; keyword alone not meaningful
FUS_017097	FUS_017097-T1	scaffold_207	5689	7682	+	hypothetical protein	PF08242|PF08241|PF13649|PF01209|PF13489|PF13847|PF07690			MFS_transporter		PF07690	pfam_only	Low	no	MFS_transporter: Report separately from catalytic enzymes
FUS_017102	FUS_017102-T1	scaffold_207	15565	16200	+	hypothetical protein	PF02798|PF13417|PF00043|PF13409			GST		PF02798|PF00043	pfam_only	Medium	no	GST: Core conjugation/detoxification family
FUS_017107	FUS_017107-T1	scaffold_208	7602	8636	-	hypothetical protein	PF00106|PF08659|PF13561			SDR		PF00106	pfam_only	Low	no	SDR: Very large superfamily — Pfam support required; keyword alone not meaningful
FUS_017122	FUS_017122-T1	scaffold_210	5610	8051	-	hypothetical protein	PF00106|PF00293|PF13561			SDR		PF00106	pfam_only	Low	no	SDR: Very large superfamily — Pfam support required; keyword alone not meaningful
FUS_017127	FUS_017127-T1	scaffold_210	11166	11993	+	Enoyl-[acyl-carrier-protein] reductase [NADH] 1	PF00106|PF13561			SDR		PF00106	pfam_only	Low	no	SDR: Very large superfamily — Pfam support required; keyword alone not meaningful
FUS_017144	FUS_017144-T1	scaffold_211	19224	19871	-	hypothetical protein	PF02798|PF13417|PF13409			GST		PF02798	pfam_only	Medium	no	GST: Core conjugation/detoxification family
